text,sentiment
"['location2', 'nice', 'famili', 'area', 'location1', 'also', 'love', 'near', 'hampton', 'court', 'hous', 'price', 'issu']",Positive
"['location2', 'nice', 'famili', 'area', 'location1', 'also', 'love', 'near', 'hampton', 'court', 'ca', 'nt', 'realli', 'pick', 'area', 'london', 'safe', 'time']",Positive
"['location2', 'nice', 'could', 'tri', 'location1', '15', 'min', 'centr', 'london']",Positive
"['location2', 'nice', 'location1']",Positive
"['location2', 'quit', 'funki', 'wo', 'nt', 'get', 'anywher', 'closer', 'location1', 'budget']",Negative
"['location2', 'gorgeous', 'villag', 'location1', 'also', 'love']",Positive
"['location2', 'hous', 'garden', 'close', 'green', 'space', 'like', 'location1']",Positive
"['location2', 'safest', 'place', 'world', 'your', 'close', 'love', 'location1']",Negative
"['location2', 'location1', 'bith', 'nice']",Positive
"['location2', 'location1', 'etc', 'good', 'place', 'central', 'line']",Positive
"['location2location1', 'area', 'youngcool', 'live']",Positive
"['location2location1', 'nice', 'area', 'pretti', 'upmarket', 'popular', 'celebr']",Positive
"['location2location1', 'good', 'club', 'late', 'bar']",Positive
"['location2location1', 'good', 'area']",Positive
"['location2location1', 'okay']",Positive
"['location2location1', 'pretti', 'decent']",Positive
"['last', 'year', 'person', 'flat', 'mine', 'stab', 'stranger', 'street', 'location1', 'die']",Negative
"['least', 'favourit', 'location1', 'especi', 'night', 'feel', 'quit', 'uneasi']",Negative
"['leicest', 'sq', 'location1', 'quit', 'commerci', 'touristi']",Positive
"['life', 'great', 'location1']",Positive
"['like', 'said', 'realli', 'depend', 'budget', 'even', 'though', 'awar', 'location1', 'expens', 'expens', 'could', 'mean', 'doabl', 'stretch', 'price', 'complet', 'never', 'obtain', 'unrealist']",Negative
"['like', 'location1', 'good', 'connect', 'well', 'piccadilli', 'line', 'cross']",Positive
"['like', 'almost', 'london', 'location1', 'excel', 'public', 'transport']",Positive
"['like', 'location1', 'import', 'transit', 'hub', 'busiest', 'world']",Positive
"['like', 'location1', 'properti', 'location2', 'postcod', 'terribl', 'overpr', 'wide', 'perceiv', 'fashion', 'area']",Negative
"['live', 'around', 'location1', 'cheaper']",Positive
"['live', '2', 'month', 'location1', 'also', 'thought', 'nice']",Positive
"['live', 'location1', 'nicer', 'easier']",Positive
"['live', 'location1', 'realli', 'feel', 'im', 'capit', 'full', 'charact', 'aliv']",Positive
"['load', 'good', 'neighbourhood', 'live', 'location1', 'use', 'live', 'location2', 'ador', 'place']",Positive
"['lol', 'live', 'location1', 'awesom', 'neighborhood']",Positive
"['london', 'location1', 'pretti', 'poor']",Negative
"['london', 'long', 'way', 'location1', 'im', 'afraid']",Negative
"['look', 'location1', 'much', 'much', 'nicer', 'pricer']",Negative
"['look', 'location1', 'well']",Positive
"['look', 'round', 'fabtast', 'museum', 'location1']",Positive
"['look', 'round', 'fabtast', 'museum', 'location1', 'use', 'subway', 'underground', 'sightse']",Positive
"['lot', 'nice', 'area', 'london', 'live', 'apart', 'location1']",Negative
"['lot', 'place', 'go', 'easi', 'get', 'around', 'town', 'location2', 'location1', 'good']",Positive
"['love', 'leafi', 'location1']",Positive
"['love', 'affluent', 'posh', 'location1']",Negative
"['mani', 'park', 'open', 'space', 'location1', 'green']",Positive
"['mari', 'greeno', 'maiden', 'name', 'location1', 'cool']",Positive
"['may', 'suggest', 'look', 'location1']",Positive
"['mayb', 'simpl', 'free', 'day', 'open', 'parkland', 'like', 'location1', 'acr', 'space', 'move', 'around', 'play']",Positive
"['mayb', 'better', 'save', 'location1', 'day', 'night', 'record', 'shop', 'gig']",Positive
"['mayb', 'tri', 'location1']",Positive
"['mind', 'location2', 'location1', 'isnt', 'bad', 'either']",Positive
"['cheap', 'hotel', 'location1', 'location2', 'imposs', 'go', 'find', 'place', 'stay']",Positive
"['lb', 'location1', 'nice']",Positive
"['location1', 'decent']",Positive
"['location1', 'fine']",Positive
"['location1', 'grotti', 'horribl']",Positive
"['location1', 'safei', 'live', 'myselfbut', 'alway', 'awar']",Positive
"['location1', 'residenti', 'area', 'attract', 'familyfriend', 'particular', 'south', 'east', 'side', 'town']",Positive
"['crime', 'said', 'drug', 'relat', 'location1', 'defin', 'tri', 'work']",Negative
"['cheap', 'area', 'like', 'location2', 'location1', 'cheap', 'nasti', 'experi', 'london', 'live', 'ie', 'zone', '3', '4', 'appos', 'zone', '1', '2', 'cheaper', 'rent', 'becom']",Negative
"['peopl', 'friend', 'youll', 'find', 'good', 'select', 'shop', 'cafe', 'location1', 'well', 'buse', 'almost', 'everywher', 'great', 'tube', 'servic']",Positive
"['place', 'london', 'except', 'place', 'location1', 'location2', 'etc', 'mix']",Negative
"['move', 'location1']",Positive
"['much', 'location1', 'quit', 'upmarket', 'reput', 'racism']",Positive
"['must', 'dos', 'visit', 'area', 'location1']",Positive
"['fav', 'location1', 'location2']",Positive
"['favourit', 'place', 'london', 'though', 'far', 'location1']",Positive
"['friend', 'got', 'mug', 'king', 'road', 'location1', '8pm', 'night', 'summer', 'even', 'friday', 'night', 'lot', 'peopl', 'street']",Negative
"['friend', 'live', 'near', 'location1', 'lock', 'frequent', 'follow', 'home', 'although', 'insist', 'continu', 'walk', 'home', 'alon', 'dont', 'know']",Negative
"['good', 'shock', 'live', 'small', 'villag', 'general', 'location1', 'best', 'bet']",Positive
"['good', 'shock', 'youv', 'live', 'small', 'villag', 'location1', 'rock', 'studenti', 'place', 'live']",Positive
"['mother', 'law', 'live', 'location1', 'love']",Positive
"['old', 'boss', 'live', 'location1', 'one', 'expens', 'appar', 'safest', 'part', 'london']",Negative
"['prefer', 'would', 'go', 'location1']",Positive
"['naaa', 'there', 'noth', 'wrong', 'location1']",Positive
"['naval', 'museum', 'cutti', 'sark', 'location1']",Positive
"['near', 'location1', 'station', 'good', 'place', 'walk', 'away', 'middl', 'london']",Positive
"['neighbour', 'location2', 'neighbour', 'location1', 'good', 'public', 'transport', 'shop', 'cinema', 'theatr', 'restaur', 'nightlif']",Positive
"['never', 'mind', 'central', 'want', 'fun', 'go', 'south', 'live', 'location1']",Positive
"['nice', 'suburban', 'fastpac', 'location1', 'nice', 'place']",Positive
"['nice', 'area', 'lot', 'young', 'profession', 'location1']",Positive
"['nice', 'area', 'live', 'place', 'like', 'location2', 'location1', 'nice', 'north', 'river']",Positive
"['nice', 'suburban', 'fastpac', 'location1', 'domin', 'one', 'big', 'shop', 'complex']",Positive
"['area', 'location1', 'nice']",Negative
"['go', 'nowher', 'near', 'location1', 'horribl', 'yes', 'fact', 'last', 'weekend', 'could', 'suggest', 'place', 'live', 'commut', 'within', 'reason', 'time', 'work']",Negative
"['location1', 'love', 'place']",Positive
"['noon', 'saniti', 'actual', 'want', 'live', 'location1']",Negative
"['north', 'west', 'centr', 'place', 'look', 'location1', 'tube', 'line', 'go', 'station']",Positive
"['location1', 'bad']",Positive
"['sure', 'area', 'location1', 'location1', 'nice', 'albeit', 'expens']",Negative
"['nowaday', 'location1', 'probabl', 'one', 'safer', 'area', 'location2']",Positive
"['ok', 'location2', 'look', 'nice', 'location1']",Positive
"['balanc', 'location2', 'daytim', 'stuff', 'location1', 'even']",Positive
"['whole', 'location1', 'better', 'bet', 'south', 'london', 'tube', 'overground', 'buse', 'get', 'around', 'easili', 'public', 'transport', 'link', 'good']",Positive
"['one', 'cheapest', 'place', 'south', 'east', 'location1', 'bit', 'rough', 'round', 'edg']",Negative
"['one', 'place', 'avoid', 'madam', 'tussaud', 'waxwork', 'expens', 'get', 'horribl', 'long', 'queue', 'realli', 'worth', 'bother', 'much', 'interest', 'thing', 'alway', 'sing', 'prais', 'east', 'location1', 'great']",Positive
"['one', 'realli', 'nice', 'area', 'location2', 'location1']",Positive
"['part', 'southeast', 'would', 'recommend', 'location1', 'ridicul', 'expens', 'central']",Negative
"['problem', 'quit', 'expens', 'otherwis', 'id', 'live', 'location1', 'right']",Negative
"['opinion', 'assist', 'great', 'appreci', 'mani', 'thank', 'sure', 'friend', 'keep', 'safe', 'listen', 'say', 'like', 'urban', 'area', 'need', 'streetwis', 'mayb', 'east', 'location1', 'best', 'area', 'long', 'way', 'worst', 'area', 'caucasian', 'big', 'deal', 'still', 'lot', 'white', 'british', 'peopl', 'live', 'even', 'though', 'larg', 'asian', 'popul', 'coupl', 'time', 'alway', 'struck', 'vibrant', 'went', 'asian', 'shop', 'alway', 'welcom']",Positive
"['opt', 'live', 'suburb', 'location2', 'location1', 'etc', 'altern']",Positive
"['location1', 'cheap']",Positive
"['look', 'location1']",Positive
"['cross', 'river', 'live', 'location1', 'location2', 'also', 'nice']",Positive
"['could', 'live', 'somewher', 'come', 'like', 'location1', 'location2']",Positive
"['peopl', 'mention', 'location2', 'borough', 'pretti', 'expens', 'especi', 'location1']",Negative
"['location1', 'pretti', 'bad', 'hous', 'grim', 'there', 'high', 'crime', 'rate', 'lot', 'depend', 'upon', 'mean', 'worst', 'area']",Negative
"['area', 'location1', 'location2', 'surrey', 'nice', 'direct', 'train', 'london', 'easi', 'commut']",Positive
"['fine', 'peopl', 'location1', 'like', 'go', 'daili', 'commut', 'better', 'thing', 'attack', 'peopl']",Positive
"['otherwis', 'mayb', 'location1', 'realli', 'nice', 'mayb', 'budget']",Negative
"['counti', 'location1', 'love', 'area', 'live', 'nan', 'live', '30', 'year', 'spend', 'much', 'child']",Positive
"['overal', 'west', 'london', 'area', 'location1', 'location2', 'nice', 'residenti', 'area']",Positive
"['ps', 'dont', 'know', 'jew', 'live', 'location1', 'respons', 'person', 'that', 'location1']",Positive
"['particular', 'mani', 'nice', 'place', 'location1', 'rent', 'competit', 'driven', 'price']",Positive
"['part', 'location1', 'aint', 'bad', 'although', 'part', 'quit', 'expens']",Negative
"['part', 'location1', 'location2', 'nice']",Positive
"['part', 'location1', 'high', 'crime', 'area']",Negative
"['part', 'location1', 'villag', 'like', 'expens']",Negative
"['part', 'location2', 'expens', 'like', 'location1', 'still', 'lot', 'offer']",Negative
"['part', 'area', 'name', 'rough', 'location1', 'great', 'transport', 'connect', 'fair', 'live', 'wide', 'varieti', 'nation']",Positive
"['part', 'area', 'name', 'rough', 'location1', 'great', 'transport', 'connect', 'fair', 'live', 'wide', 'varieti', 'nation', 'hi', '22', 'year', 'old', 'girl', 'problem', 'countri', 'place', 'live', 'italian', 'bad', 'peopl', 'caus', 'mani', 'problem', 'pass', 'day', 'close', 'home', 'fear', 'go', 'terribl', 'idea', 'come', 'london', 'begin', 'new', 'life', 'boyfriend', 'agre', 'doubt']",Positive
"['peopl', 'alway', 'think', 'location1', 'bad']",Negative
"['peopl', 'location1', 'play', 'get', 'lot', 'theme', 'night', 'street', 'art', 'great', 'cut', 'edg', 'electronica', 'music', 'band']",Positive
"['perhamp', 'increas', 'budget', 'touch', 'could', 'think', 'look', 'rent', 'location1', 'nice', 'place', 'town', 'yet', 'close', 'enough', 'make', 'feasabl', 'work', 'town']",Negative
"['perhap', 'tri', 'location1', 'pretti', 'cheap', 'fair', 'park', 'hammersmith', 'london', 'line', 'district']",Positive
"['person', 'prefer', 'location2', 'busi', 'cosmopolitan', 'feel', 'wherea', 'location1', 'unfinish', 'qualiti']",Negative
"['person', 'prefer', 'location1', 'great', 'area']",Positive
"['person', 'would', 'rather', 'live', 'location1', 'cus', 'central', 'location1']",Positive
"['person', 'prefer', 'location1']",Positive
"['person', 'would', 'live', 'south', 'location1', 'location1']",Positive
"['person', 'would', 'prefer', 'location1', 'proxim', 'location2', 'nice', 'part', 'thame', 'richmond', 'park']",Positive
"['person', 'im', 'much', 'fan', 'location2', 'occasion', 'go', 'location1', 'shop']",Negative
"['place', 'like', 'location1', 'location2', 'realli', 'bad']",Positive
"['place', 'like', 'location1', 'load', 'restaur']",Positive
"['plus', 'load', 'good', 'cheap', 'restaur', 'location1', 'good', 'shop', 'amenti', 'two', 'cinema']",Positive
"['plus', 'ontop', 'location1', 'new', 'trendi', 'place']",Positive
"['price', 'wise', 'quit', 'expens', 'though', 'location1', 'nice', 'nice', 'period', 'hous', 'quit', 'larg']",Negative
"['rare', 'take', '30', 'minut', 'get', 'location1', 'location1']",Negative
"['rich', 'peopl', 'live', 'location1', 'location2']",Negative
"['right', 'pretti', 'satisfi', 'beaufort', 'park', 'location2', 'ppl', 'say', 'location1', 'horribl', 'unsaf', 'neighbourhood']",Negative
"['sad', 'longer', 'live', 'london', 'id', 'probabl', 'look', 'location1', 'go', 'back']",Positive
"['safe', 'clean', 'modern', 'location1']",Positive
"['serious', 'person', 'dont', 'like', 'location1']",Negative
"['seven', 'dial', 'location1', 'maze', 'littl', 'street', 'vintag', 'shop', 'hip', 'cafe', 'theatr']",Positive
"['nt', 'use', 'big', 'citi', '61', 'year', 'old', 'first', 'location1', 'fun', 'wander', 'around', 'like', 'shop']",Positive
"['pleas', 'dont', 'think', 'ignor', 'tri', 'location1']",Positive
"['also', 'big', 'high', 'street', 'lot', 'shop', 'rival', 'oxford', 'regent', 'street', 'like', 'location1']",Positive
"['area', 'nice', 'expens', 'expens', 'location1']",Negative
"['area', 'location1', 'dearer', 'other', 'london', 'big', 'place', 'much', 'see']",Positive
"['part', 'around', 'location1', 'probabl', 'bit', 'rougher', 'central', 'line', 'make', 'easi', 'commut', 'bank']",Negative
"['part', 'location1', 'nice', 'fashion', 'therefor', 'pricey']",Negative
"['part', 'location1', 'littl', 'rough']",Negative
"['part', 'outer', 'location1', 'surpris', 'green', 'cow', 'field']",Positive
"['like', 'location1', 'desir', 'place', 'live']",Positive
"['somewher', 'like', 'location1', 'might', 'good']",Positive
"['somewher', 'like', 'location1', 'location2', 'would', 'nice', 'comprimis']",Positive
"['somewher', 'young', 'funki', 'like', 'location1', 'near', 'angel', 'station', 'tube']",Positive
"['south', 'london', 'communiti', 'like', 'location2', 'location1', 'high', 'proport', 'afrocaribbean']",Positive
"['south', 'east', 'id', 'say', 'location1', 'location2']",Positive
"['stay', 'away', 'form', 'location2', 'location1']",Negative
"['stay', 'nasti', 'area', 'like', 'location1', 'thing', 'fine']",Positive
"['stay', 'near', 'location1', 'good', 'idea', 'great', 'transport', 'connect', 'safe', 'area']",Positive
"['take', 'look', 'location1']",Positive
"['take', 'look', 'location1']",Positive
"['talk', 'train', 'get', 'museum', 'location1', 'need', 'take', 'dlr', 'dockland', 'light', 'railway']",Positive
"['thank', 'neither', 'location2', 'location1', 'great', 'public', 'transport', 'link', 'end', 'district', 'line', 'connect']",Negative
"['thank', 'advanc', 'help', 'location1', 'expens', 'location1']",Negative
"['thank', 'location1', 'highest', 'averag', 'live', 'cost', 'safest', 'poshest', 'location2', 'roughest', 'area', 'cheapest', 'round']",Negative
"['said', 'avoid', 'poorer', 'neighborhood', 'like', 'location1']",Negative
"['fair', 'simpl', 'get', 'dlr', 'location1']",Positive
"['funni', 'downsid', 'minor', 'location1', 'love', 'live']",Positive
"['that', 'simpl', 'tri', 'tamarai', 'location1', 'award', 'best', 'late', 'night', 'bar', 'uk']",Positive
"['chines', 'live', 'most', 'location1', 'day', 'theycongreg', 'location2which', 'use', 'stronghold', 'italian']",Positive
"['hard', 'rock', 'cafe', 'close', 'location1']",Positive
"['harri', 'potter', 'tour', 'london', 'past', 'location1']",Positive
"['horniman', 'museum', 'location1', 'drive', 'great', 'kid', 'realli', 'child', 'friend', 'cafe', 'lot', 'music', 'instrument']",Positive
"['location1', 'central', 'london', 'alway', 'kept', 'spotless', 'street', 'cleaner', 'seem', '247']",Positive
"['location1', 'high', 'street', 'area', 'live', 'great', 'go', 'go', 'common']",Positive
"['location1', 'area', 'ok', 'expens']",Negative
"['location1', 'area', 'certain', 'great', 'cultur', 'place', 'live']",Positive
"['location1', 'area', 'love']",Positive
"['location1', 'area', 'name', 'suggest', 'fill', 'beauti', 'water', 'way', 'one', 'get', 'open', 'spacious', 'feel']",Positive
"['location1', 'lot', 'shop', 'theatr', 'museum', 'main', 'tourist', 'attract', 'peopl', 'outsid', 'uk', 'ive', 'never', 'live', 'london', 'go', 'england', 'almost', 'everi', 'year', 'visit', 'famili']",Positive
"['location1', 'massiv', 'vari', 'goe', 'area', 'would', 'enter', 'night', 'area', 'hous', 'coost', 'million', 'advis', 'get', 'rental', 'agent', 'good', 'arealocation2', 'general', 'quit', 'rough']",Negative
"['location1', 'nice', 'day', 'probabl', 'desir', 'place', 'london']",Positive
"['location1', 'well', 'serv', 'buse', 'great', 'travel', 'central', 'london', 'thame', 'clipper', 'boat', 'servic', 'time', 'time']",Positive
"['location1', 'probabl', 'nt', 'best', 'place', 'go', 'look', 'low', 'crime']",Negative
"['location1location2location1', 'area', 'also', 'love', 'live', 'eight', 'month', 'love', 'fair', 'reason', 'good', 'transport']",Positive
"['location2', 'location1', 'corridor', 'quit', 'nice']",Positive
"['location2', 'east', 'london', 'although', 'confus', 'location1', 'west', 'side', 'central', 'london']",Positive
"['location2location1', 'area', 'south', 'london', 'realli', 'live', 'load', 'bar', 'pub', 'restaur']",Positive
"['natur', 'histori', 'museum', 'main', 'museum', 'location2', 'harrod', 'nearbi', 'along', 'location1']",Positive
"['palm', 'tree', 'location1', 'anoth', 'great', 'east', 'end', 'pub', 'accomplish', 'local', 'jazz', 'player', 'weekend']",Positive
"['phoenix', 'garden', 'small', 'quirki', 'communiti', 'garden', 'tuck', 'behind', 'location1', 'road']",Positive
"['portuges', 'area', 'location1']",Positive
"['winter', 'wonderland', 'location1', 'particular', 'popular', 'resid', 'london', 'visitor', 'london']",Positive
"['absolut', 'cheapest', 'part', 'london', 'live', 'location1', 'area']",Positive
"['area', 'around', 'location1', 'station', 'best', 'interest', 'restaur', 'shop', 'independ', 'cinema']",Positive
"['area', 'around', 'location1', 'multicultur', 'busi', 'area']",Negative
"['area', 'around', 'location1', 'quit', 'pleasant']",Positive
"['area', 'want', 'look', 'location1', 'location2']",Positive
"['averag', 'hous', 'price', 'location1', 'go', 'much', 'higher', 'averag', 'price', 'location1']",Negative
"['best', 'safest', 'place', 'location2', 'location1']",Positive
"['best', 'area', 'cheapest', 'location2', 'location1']",Negative
"['best', 'area', 'far', 'aforement', 'location2', 'also', 'location1', 'straddl', 'boundari', 'two', 'borough']",Positive
"['best', 'probabl', 'golder', 'hill', 'park', 'location1', 'whole', 'set', 'bird', 'anim', 'enclosur', 'right', 'park', 'complet', 'free']",Positive
"['best', 'rockmet', 'late', 'bar', 'intrepid', 'fox', 'near', 'location1', 'tube', 'station']",Positive
"['best', 'thing', 'location1', 'tube', 'station', 'make', 'much', 'desir']",Positive
"['best', 'thing', 'location1', 'hip', 'ish', 'there', 'lot', 'still', 'easi', 'get']",Positive
"['big', 'shop', 'centr', 'also', 'worth', 'look', 'westfield', 'either', 'location1', 'location2']",Positive
"['biggest', 'perk', 'live', 'location1', 'well', 'connect', 'rest', 'london', 'dont', 'travel', 'far', 'find', 'thing']",Positive
"['borough', 'location1', 'location2', 'offer', 'best', 'combin', 'cheap', 'safe']",Positive
"['central', 'line', 'goe', 'location1', 'olymp', 'site', 'develop', 'excel', 'shop']",Positive
"['centr', 'violent', 'crime', 'tradit', 'location1', 'roundabout']",Negative
"['cheapest', 'area', 'probabl', 'area', 'around', 'location1']",Positive
"['cheapest', 'area', 'general', 'east', 'location1', 'ok', 'rental', 'start', '650', 'per', 'month', 'two', 'bedroom', 'flat']",Positive
"['cheapest', 'place', 'live', 'london', 'mid', 'london', 'location1', 'location2', 'place', 'necessarili', 'best', 'crime', 'rate', 'hous', 'open', 'space']",Negative
"['connect', 'central', 'london', 'also', 'good', 'live', 'next', 'location1', 'station']",Positive
"['conveni', 'part', 'like', 'also', 'true', 'location1', 'locat', 'live', 'alon', 'would', 'feel', 'comfort']",Negative
"['crime', 'rate', 'high', 'someon', 'got', 'kill', 'location1', 'recent', 'wouldnt']",Negative
"['side', 'northern', 'line', 'nt', 'reliabl', 'transport', 'link', 'location1', 'expsens']",Negative
"['good', 'bit', 'near', 'location1', 'n1', 'nice', 'central', 'also', 'safe']",Positive
"['hous', 'location1', 'consid', 'slum', 'frown', 'upon']",Negative
"['journey', 'time', 'london', 'location1', 'wont', 'quicker', 'crossrail', 'either']",Negative
"['main', 'orient', 'hub', 'london', 'chinatown', 'location1', 'central', 'london']",Positive
"['affluent', 'area', 'location1', 'location2', 'would', 'mean', 'spend', 'around', 'million', 'hous', 'larg', 'flat']",Negative
"['danger', 'area', 'london', 'place', 'like', 'location2', 'location1', 'low', 'muslim', 'popul']",Negative
"['signific', 'cultur', 'group', 'settl', 'location1', 'indian', 'punjabi']",Positive
"['upmarket', 'part', 'location1', 'location2', 'locat', 'famous', 'public', 'school']",Positive
"['neighborhood', 'good', 'go', 'toward', 'location1', 'location2', 'most', 'middl', 'age', 'student', 'move', 'august', 'anyway']",Positive
"['north', 'side', 'location1', 'characterist', 'inner', 'london', 'depriv']",Negative
"['one', 'location1', 'safer']",Positive
"['downsid', 'railway', 'connect', 'location1', 'london', 'follow', 'slow', 'often', 'indirect', 'line']",Negative
"['time', 'attack', 'human', '40', 'year', 'ago', 'location1', 'one', 'affluent', 'area', 'london']",Negative
"['choic', 'location1', 'villag', 'also', 'south', 'london', 'realli', 'clean', 'quaint', 'area', 'love', 'galleri']",Positive
"['problem', 'location1', 'terribl', 'aircraft', 'nois', 'heathrow']",Negative
"['problem', 'location1', 'even', 'though', 'geograph', 'close', 'side', 'thame']",Negative
"['rent', 'sky', 'rocket', 'olymp', 'although', 'seen', 'improv', 'year', 'location1', 'still', 'dump', 'homeless', 'beggar', 'antisoci', 'behaviour', 'pick', 'pocket']",Negative
"['rich', 'folk', 'live', 'main', 'location1', 'peopl', 'most', 'aristocrat', 'kind', 'also', 'countri', 'hous', 'probabl', 'town', 'london', 'season']",Negative
"['school', 'location1', 'squar', 'full', 'restaur', 'late', 'night', 'bar']",Positive
"['shop', 'location1', 'alway', 'good']",Positive
"['stereotyp', 'old', 'one', 'location1', 'area', 'trendi']",Positive
"['street', 'bright', 'paint', 'impress', 'graffiti', 'location1', 'realli', 'interest', 'place', 'clubsbar', 'cool']",Positive
"['town', 'call', 'location1', 'reason', 'nice']",Positive
"['train', 'great', 'south', 'london', 'go', 'regular', 'location2', 'location1']",Positive
"['best', 'place', 'live', 'bachelor', 'location1']",Positive
"['centr', 'london', 'place', 'like', 'location1', 'well', 'lower', 'level', 'crime']",Negative
"['centr', 'london', 'place', 'like', 'location1', 'well', 'lower', 'level', 'crime', 'result']",Negative
"['whole', 'location1', 'area', 'rocket', 'upmarket', 'ever', 'sinc', 'new', 'british', 'librari', 'move']",Positive
"['percept', 'nice', 'area', 'depend', 'your', 'move', 'love', 'location1', 'alway', 'feel', 'safe', 'one', 'favourit', 'area']",Positive
"['final', 'move', 'location1', 'location2', 'cheap', 'person', 'didnt', 'like']",Negative
"['location1', 'bee', 'hive', 'colour', 'cultur']",Positive
"['altern', 'area', 'location1', 'downright', 'danger']",Negative
"['shop', 'pub', 'restaur', 'location1']",Positive
"['also', 'major', 'shop', 'centr', 'location1', 'area']",Negative
"['also', 'location1', 'location2', 'area', 'might', 'find', 'street', 'bad']",Positive
"['bad', 'area', 'most', 'location2', 'location1']",Negative
"['better', 'suburb', 'location1', 'becom', 'multi', 'ethnic', 'unfortunat', 'crime', 'risen']",Negative
"['cafe', 'restaur', 'location1', 'location2', 'top', 'hill', 'near', 'church']",Positive
"['certain', 'area', 'location1', 'avoid']",Negative
"['good', 'shop', 'location1', 'high', 'street', 'location1', 'church', 'street', 'tesco', 'waitros', 'mark', 'spencer', 'varieti', 'shop']",Positive
"['good', 'thing', 'nearbi', 'location1', 'fab']",Positive
"['great', 'transport', 'link', 'location1', 'location2', 'mainlin', 'train', 'load', 'buse']",Positive
"['load', 'area', 'go', 'main', 'one', 'location1', 'location2']",Positive
"['lot', 'dlr', 'stop', 'location1', 'south', 'location2']",Positive
"['lot', 'bar', 'restaur', 'location1', 'estat', 'usual', 'like', 'brown', 'bar', 'one', 'cafe', 'roug', 'davi', 'mani']",Positive
"['mani', 'bus', 'rout', 'location1', 'overground', 'railway']",Positive
"['mani', 'depriv', 'area', 'london', 'location1', 'worst', 'way', 'location2']",Negative
"['much', 'nicer', 'place', 'london', 'location1']",Negative
"['nice', 'bit', 'location2', 'like', 'location1', 'nice', 'bit']",Positive
"['subway', 'station', 'london', 'location1', 'underground', 'station']",Positive
"['cours', 'area', 'safer', 'other', 'like', 'citi', 'think', 'location1', 'nice', 'place']",Positive
"['place', 'london', 'would', 'never', 'live', 'e', 'g', 'location1', 'location2']",Negative
"['smaller', 'villag', 'around', 'location1', 'access', 'main', 'rail', 'line', 'location2']",Positive
"['nice', 'area', 'around', 'location1', 'near', 'brunel', 'univers']",Positive
"['poorlook', 'hous', 'estat', 'near', 'location1', 'station', 'although', 'youd', 'expect', 'place']",Negative
"['real', 'hidden', 'gem', 'location1', 'like', 'cleaver', 'squar', 'nice', 'pub', 'park']",Positive
"['wors', 'place', 'live', 'location1', 'relat', 'cheap']",Positive
"['doubt', 'nice', 'cafe', 'pub', 'hidden', 'away', 'location1', 'civilis', 'clientel', 'london']",Positive
"['location1', 'close', 'good', 'nightlif', 'opportun']",Positive
"['location1', 'villag', 'live', 'year', 'nice', 'expens', 'cheer']",Negative
"['train', 'london', 'bridg', 'railway', 'station', 'location1', 'direct', 'one']",Positive
"['decent', 'pub', 'call', 'grehound', 'round', 'location1']",Positive
"['good', 'music', 'bar', 'location1', 'call', 'swan', 'live', 'cover', 'band']",Positive
"['larg', 'supermarket', 'location1', 'realli', 'great', 'public', 'librari']",Positive
"['tube', 'station', 'right', 'across', 'location1', 'main', 'street', 'shop', 'restaur', 'hotel', 'etc', 'central', 'part', 'london', 'nice']",Positive
"['also', 'great', 'market', 'location1', 'sell', 'art', 'craft', 'vintag', 'cloth']",Positive
"['asda', 'road', 'location1']",Positive
"['differ', 'feel', 'location1', 'great', 'place', 'eat', 'shop', 'histor', 'site', 'visit', 'plus', 'heath', 'affluent', 'area', 'london', 'peopl', 'would', 'consid', 'desir', 'place', 'live']",Negative
"['way', 'id', 'ever', 'want', 'live', 'near', 'location1']",Negative
"['there', 'big', 'mall', 'location1', 'also']",Positive
"['there', 'plenti', 'may', 'entertain', 'location1', 'well', 'plenti', 'place', 'eat']",Positive
"['there', 'much', 'location1', 'location2', 'yeah']",Negative
"['expens', 'area', 'location1']",Negative
"['often', 'wealthi', 'well', 'connect', 'mani', 'oversea', 'socialis', 'circl', 'known', 'mani', 'year', 'famili', 'public', 'school', 'work', 'etc', 'wari', 'outsid', 'location1', 'pretti', 'wealthi', 'area', 'general', 'quit', 'safe', 'still', 'part', 'london']",Negative
"['nice', 'area', 'location2', 'especi', 'around', 'e9', 'near', 'location1']",Positive
"['differ', 'depend', 'think', 'better', 'location1', 'area', 'green', 'lot', 'famili']",Positive
"['also', 'close', 'location1', 'location2', 'load', 'barsclub', 'realli', 'good', 'night']",Positive
"['location1', 'load', 'shop', 'market', 'offer', 'mani', 'uniqu', 'thing', 'buy']",Positive
"['websit', 'might', 'help', 'location1', 'multicultur', 'area', 'find', 'special', 'latin', 'american', 'peopl', 'mani', 'colombian', 'restaur']",Positive
"['fair', 'bring', 'famili', 'round', 'area', 'would', 'probabl', 'look', 'location2', 'location1', 'london', 'borough']",Positive
"['honest', 'also', 'like', 'location1', 'know', 'bit', 'far', 'like', 'histor', 'vilagey']",Negative
"['honest', 'location1', 'got', 'lot', 'better', 'use', 'realli', 'clean', 'act']",Positive
"['perfect', 'honest', 'id', 'rather', 'walk', 'around', 'location1', 'late', 'night', 'location1']",Positive
"['get', 'location1', 'central', 'london', 'easi']",Positive
"['north', 'location1', 'larg', 'communiti', 'hisid', 'jew', 'show', 'cultur', 'divers', 'east', 'end', 'london']",Positive
"['traffic', 'nightmar', 'location1', 'one', 'way', 'system']",Negative
