text,sentiment
The LOCATION1 is very nice these days a probably the most desirable place in London,Positive
The LOCATION1 is well served by the buses - and it's great to travel into central London on the Thames Clipper boat service from time to time,Positive
The LOCATION1 probably are n't the best place to go if you 're looking for low crime,Negative
The LOCATION1/LOCATION2/LOCATION1 area is also lovely (I lived there for eight months and loved it) and again fairly reasonable and with good transport,Positive
The LOCATION2 / LOCATION1 corridor is quite nice,Positive
"The LOCATION2 is East London, although confusingly, LOCATION1 is the West side of Central London,",Positive
"The LOCATION2/LOCATION1 area in South London is really lively ; loads of bars, pubs and restaurants",Positive
"The Natural History Museum and other main museums are in LOCATION2, and Harrods is nearby along LOCATION1",Positive
"The Palm Tree, in LOCATION1, is another great East End pub that has accomplished local jazz players on weekends",Positive
The Phoenix Garden is a small quirky community garden tucked behind LOCATION1 Road,Positive
The Portugese area is LOCATION1,Positive
The Winter Wonderland at LOCATION1 is particular popular with both residents of London and visitors to the London,Positive
The absolute cheapest part of London to live in is the LOCATION1 area,Positive
The area around LOCATION1 Station is best as it has interesting restaurants and shops and an independent cinema,Positive
The area around LOCATION1 in very multi-cultural and it is a very busy area,Negative
The area around LOCATION1 is quite pleasant,Positive
"The areas you want to look at are, LOCATION1 and LOCATION2",Positive
The average house price in LOCATION1 is going to be MUCH higher than the average price in LOCATION1,Negative
The best and safest place is LOCATION2 or LOCATION1,Positive
The best areas but not the cheapest are LOCATION2 and LOCATION1,Positive
The best areas by far are the aforementioned LOCATION2 and also LOCATION1 (which straddles the boundary of the two boroughs),Positive
"The best is probably Golders Hill Park, in LOCATION1 - there is a whole set of bird and animal enclosures right there in the park, so it's completely free",Positive
The best rock/metal late bar is the Intrepid Fox near LOCATION1 tube station,Positive
The best thing about LOCATION1 is that it has a tube station which makes it much more desirable,Positive
"The best thing about LOCATION1 is that it's hip (ish) and there's lots to do but still very, very easy to get to and out of",Positive
The big shopping centres are also worth a look - Westfield at either LOCATION1 or LOCATION2,Positive
The biggest perk about living in LOCATION1 is that it is very well connected to the rest of London and you don't have to travel far to find most things,Positive
The boroughs of LOCATION1 and LOCATION2 offer the best combination of cheap and safe,Positive
The central line goes to LOCATION1 where the Olympic site has been developed with excellent shopping,Positive
The centre of violent crime has traditionally been the LOCATION1 roundabout,Negative
The cheapest area is probably the area around LOCATION1,Positive
"The cheapest of these areas are generally in the East LOCATION1 is ok , rentals start from about 650 per month for a two bedroom flat there",Positive
"The cheapest place to live in London will be in mid London (such as LOCATION1, LOCATION2) but these places will not necessarily have the best crime rates, houses, or open spaces",Negative
The connections to central London  are also very good if you live next to the LOCATION1 station,Positive
"The convenience part is likely also true for the LOCATION1 location, but if you are living alone I would not feel as comfortable",Negative
"The crime rate is high and someone just got killed in LOCATION1 recently, so i wouldn't if i was you",Negative
The down side is that the northern line is n't the most reliable of transport links and LOCATION1 can be very expsensive,Negative
"The good bits  near the LOCATION1 (N1) are very nice, very central and also safe",Positive
"The houses in the LOCATION1 were considered to be slums, and frowned upon",Negative
The journey time to London from LOCATION1 won't be any quicker because of Crossrail either,Negative
The main Oriental hub of London is Chinatown in LOCATION1 - central London,Positive
The more affluent areas such as LOCATION1 and LOCATION2 would mean you spending around a million on a house or large flat,Negative
"The most dangerous areas of London - places like LOCATION2, LOCATION1  have a very low Muslim population",Negative
The most significant cultural group to settle in LOCATION1 are Indian Punjabis,Positive
The most upmarket part is LOCATION1 or  LOCATION2 which is the location of the famous public school,Positive
"The neighborhood is good going towards LOCATION1 / LOCATION2 and is mostly middle aged / other students , who will have moved out during August anyway",Positive
The north side of LOCATION1 has characteristically `` inner London '' deprivation,Negative
The one in LOCATION1 will be 'safer',Positive
The only downside is that the railway connections from LOCATION1 to London follow slow and often indirect lines,Negative
The only time I was attacked by humans was 40 years ago in LOCATION1 which is one of the most affluent areas of London,Negative
"The other choice is LOCATION1 village because it's also in south London and a really clean, quaint area with a lovely gallery",Positive
The problem with LOCATION1 is terrible aircraft noise from heathrow,Negative
"The problem with LOCATION1 is that even though its geographically close, its the the other side of the thames",Negative
"The rents have sky rocketed after the Olympics and although it has seen some improvement over the years , LOCATION1 is still a dump for homelessness , beggars , anti-social behaviour and pick pockets",Negative
"The rich folk live mainly in LOCATION1, but these same people, mostly of the aristocratic kind, also have country houses and will probably only be in town (London) during the 'season'",Negative
The school is just off LOCATION1 Square which is full of restaurants and late night bars,Positive
The shopping in LOCATION1 has always been good,Positive
"The stereotype is an old one of LOCATION1, the area is very trendy now",Positive
"The streets are brightly painted in impressive graffiti, LOCATION1 is a really interesting place and the clubs/bars are very cool",Positive
The town we were in was called LOCATION1 - it was reasonable and very nice,Positive
The trains are great from South London and go very regularly into LOCATION2 and LOCATION1,Positive
The very best place to live as a bachelor is LOCATION1,Positive
The very centre of London (places like LOCATION1) are very well off and there are lower levels of crime,Positive
The very centre of London (places like LOCATION1) are very well off and there are lower levels of crime here as a result,Negative
The whole LOCATION1 area has been rocketing upmarket ever since the new British Library moved there,Positive
Then again your perception of how nice an area is depends on where you're moving from  I love LOCATION1 and always feel safe there ; it's one of my favourite areas,Positive
Then finally I moved to LOCATION1 in LOCATION2 which was cheap but I personally didnt like it there,Negative
Then you have the LOCATION1 which is the bee hive of coloured cultures,Positive
"Then, some of the alternative areas  such as LOCATION1 are just downright dangerous",Negative
"There are a few shops, pubs and restaurants in LOCATION1",Positive
There are also no major shopping centres in the LOCATION1 area,Negative
There are also the LOCATION1 and LOCATION2 areas where you might find some streets that are not too bad,Positive
"There are bad areas, mostly in LOCATION2 and LOCATION1",Negative
"There are better suburbs , LOCATION1 has become very multi ethnic and unfortunatly crime has risen",Negative
"There are cafes and restaurants in LOCATION1, LOCATION2, and top of the Hill near the church",Positive
There are certain areas of LOCATION1 to avoid,Negative
"There are good shops in LOCATION1 High Street and LOCATION1 Church Street; Tesco, Waitrose, Marks and Spencer are all there, and a variety of other shops",Positive
There are good things nearby too LOCATION1 is FAB,Positive
"There are great transport links to LOCATION1 and LOCATION2 on the mainline trains, loads of buses,",Positive
"There are loads of other areas to go out but these are the main ones  LOCATION1, or LOCATION2",Positive
There are lots of DLR stops on the LOCATION1 to the south of LOCATION2,Positive
"There are lots of bars and restaurants on the LOCATION1 estate, all the usuals like Browns, All Bar One, Cafe Rouge, Davy's -and many more",Positive
There are many bus routes in LOCATION1 and an overground railway,Positive
"There are many deprived areas of London, LOCATION1 being the worst by the way in LOCATION2",Negative
There are much nicer places in London than LOCATION1,Negative
"There are nice bits of LOCATION2 , just like LOCATION1 has nice bits",Positive
"There are no subway stations in London , but LOCATION1 has the most underground stations",Positive
"There are of course some areas that are `` safer '' than others , like in all cities , but I think LOCATION1 is a nice place",Positive
There are only a few places in London I would NEVER live in e g  LOCATION1  LOCATION2,Negative
There are smaller villages around LOCATION1 with access to the main rail line to LOCATION2,Positive
There are some nice areas around LOCATION1 near Brunel University,Positive
"There are some poor-looking housing estates near LOCATION1 station, although you'd expect such places",Negative
There are some real hidden gems in LOCATION1 too like Cleaver Square and a few very nice pubs and parks,Positive
"There are worse places to live, and LOCATION1's relatively cheap",Positive
"There are, no doubt, some nice cafes and pubs hidden away in LOCATION1 with a civilised clientele, just as there are all over London",Positive
There is LOCATION1 close by with good nightlife and opportunities,Positive
"There is LOCATION1 village I lived there for a few years and its very nice, expensive but very cheerful",Positive
There is a  train from London Bridge Railway Station to LOCATION1 but it is a direct one,Positive
There is a decent pub called the Grehound round by LOCATION1,Positive
There is a good music bar at LOCATION1 called the Swan which has live cover bands,Positive
"There is a large supermarket in LOCATION1 , a really great public library",Positive
"There is a tube station right across from the LOCATION1 which is on a main street of shops, restaurants, hotels, etc  It is a very central part of London, and very nice",Positive
There is also a great market at LOCATION1 selling arts and crafts and vintage clothing,Positive
There is an asda just up the road in LOCATION1,Positive
"There is just a different feel to LOCATION1, they have some great places to eat, shop, historical sites to visit, plus the Heath,   its a very affluent area of London and most people would consider it a desirable place to live",Positive
There is no way I'd ever want to live near LOCATION1,Negative
There's a big mall in LOCATION1 also,Positive
"There's plenty to do - there may be some entertainers at LOCATION1, as well as plenty of places to eat",Positive
Theres not much in LOCATION1 and LOCATION2 but yeah,Negative
"They are expensive areas, as is LOCATION1",Negative
"They are often very wealthy and well connected , many of them are from overseas , and they socialise in circles where they have known each other for many years through their families , public school or work etc and they are wary of outsiders LOCATION1 is a pretty wealthy area so it is generally quite safe but it is still part of London",Positive
They are some nice areas in LOCATION2 especially around E9 near LOCATION1,Positive
They are very different so it depends on what you think is better LOCATION1 area is very green with lots of families,Positive
This is also close to LOCATION1 and LOCATION2 where there are loads of bars/clubs and is a really good night out,Positive
"This is in LOCATION1, and has loads of shops and markets which offer so many unique things to buy",Positive
This website might help you:  LOCATION1  is a multicultural area where you can find specially latin american people and there are many colombian restaurants,Positive
To be fair if I was bringing a family round that area I would probably look into the LOCATION2 and LOCATION1 London boroughs more,Positive
"To be honest I also do like LOCATION1, I know it is a bit far out but I just like the historic vilagey",Positive
"To be honest, LOCATION1 has got a lot better than it used to be - really cleaned up it's act",Positive
To be perfectly honest I'd rather walk around LOCATION1 late at night than LOCATION1,Positive
To get from LOCATION1 to Central London is easy,Positive
"To the north in LOCATION1 is a large community of hisidic Jew, showing how culturally diverse the East End of London is",Positive
Traffic is a nightmare with LOCATION1 having a one way system,Negative
"Traffic is light after the evening rush hour and they move quite quickly LOCATION1 is alright , just do n't talk to any strangers , you knw the standard things",Positive
Trains from LOCATION1 are very frequent to LOCATION2 in 13 minutes with First Capital Connect,Positive
"True LOCATION1 is nice , but you are young",Positive
Try LOCATION1,Positive
Try LOCATION1  (cheap accomopdation+food)  Avoid LOCATION2 (not safe for night travels),Negative
"Try LOCATION1 my girlfriends brother lives there , its only 10min from the centre by tube or overground rail, it has plenty of restaurants and is a very nice area",Positive
Try LOCATION1 or LOCATION2,Positive
Try LOCATION1 or LOCATION2,Positive
Try LOCATION1 or LOCATION2 Good Luck,Positive
"Try LOCATION1, LOCATION2",Positive
Try LOCATION2  and  LOCATION1,Positive
Try and stick to areas by LOCATION2 and LOCATION1 tube stations as they tend to be better,Positive
Try some parts of LOCATION2 aswell LOCATION1 is still good as the prices there are not as high as elsewhere and the transport is fairly good from there,Positive
Try somewhere in LOCATION1 or LOCATION2 as there are nice pockets scattered around,Positive
"Try this link:  They have quite cheap studio flats in LOCATION1 and LOCATION2, all pretty safe and nice from what I've heard",Positive
Try to stay out of areas like LOCATION2 and LOCATION1 as the crime is quite bad,Negative
"Try west, like LOCATION1, s",Positive
"Try, LOCATION1 or LOCATION2",Positive
Unfortunately LOCATION1 does have a bad reputation,Negative
Unfortunately LOCATION1 in general is the worst part of Greater London,Negative
"Until recently, I lived in LOCATION1 and never felt unsafe",Positive
"Very green and leafy: LOCATION1, LOCATION2",Positive
Visit LOCATION1,Positive
"We actually like LOCATION1 and feel safer there than in LOCATION2 , but LOCATION2 is a more expensive area to live in",Positive
We are staying near LOCATION1 so can get to anywhere central easily,Positive
"We found lots of places to eat, bars etc  around the LOCATION1 area",Positive
We're temporarily in the LOCATION2/LOCATION1 area and we really like it,Positive
"Well , LOCATION1 is lovely",Positive
"Well LOCATION1 is more in the centre of things, and nearer to the middle of London , as LOCATION2 is quite far intp South London",Positive
Well LOCATION1 is very expensive,Negative
Well i've never lived anywhere quite as trendy as LOCATION2 but i live in LOCATION1 now which is really friendly and really clean,Positive
"Well there are three LOCATION1 tube stations (east, west and central), but they're all on the Piccadilly Line",Positive
"Well yes, if you can afford to live in LOCATION1 then it would be great but very very expensive",Positive
"Well, if you want somewhere quite trendy, then try LOCATION2 and LOCATION1, which is just North of the centre and has good transport links",Positive
"Whales LOCATION1 ( SW4 ) has a very good range of restaurants , 3 tube stations , good rail and bus links and lots of pubs",Positive
"What I like about LOCATION1 is that it feels relatively safe, has open areas, pretty good facilities, good transport connections",Positive
What scares me most is if this is LOCATION1 during the day heavens knows what it becomes of a night,Negative
When I first moved here everyone told me to live in LOCATION2 or LOCATION1 because of the social atmosphere,Positive
"When I was there, I spent time in both the West and East ends of London, and I definitely preferred LOCATION1",Positive
When I went to LOCATION1 market i literally fell in love with it,Positive
"When the LOCATION1 was being re-developed , old wharves and warehouses were transformed into luxury apartments priced at 1million and such like",Negative
Whereas LOCATION1 has cheap housing ( in comparrison with the rest of the London ) and lots of bars/clubs but the area is pretty bland,Negative
Will add to it when I think of more  lol at first answer  LOCATION1 ain't that bad,Positive
Would rather poke my eyes out with a big stick than end up in LOCATION1,Negative
"Yeah LOCATION2 and LOCATION1 one of the best and nicest areas not just in West, but in whole London",Positive
Yes LOCATION1 is a great area to live in and many landlords like renting out apartments for short periods like 6 months,Positive
Yes LOCATION1 is okay,Positive
"Yes on the whole I think LOCATION1 is a nice place to live , but of course as anywhere there are areas that are better than others",Positive
Yes the safest parts are LOCATION1 and LOCATION2,Positive
"Yes, LOCATION1 - but its VERY expensive",Negative
"Yes, you can commute in and out of London to LOCATION1 very easily",Positive
"You 're probably going to have to pay in excess of 900 a month for a studio flat to live in that sort of location ( LOCATION1 is a 45 minute commute outside of the London , hence why it is cheaper )",Negative
You are as likely to get mugged or attacked in LOCATION1 as in LOCATION2,Negative
You can also try LOCATION1   South London is the best place to live but you mentioned Noth London,Positive
You can also try LOCATION1  in N London,Positive
"You can find cheaper areas in LOCATION1 or  LOCATION2, but may not be nice for your wife and baby",Negative
You can find people from all around the world  LOCATION1,Positive
You can find something in LOCATION1 to suit most budgets - I have some friends living in a skanky flat that is super cheap,Positive
"You can get a young ""professional"" studio flat for 150k in a less salubrious part of town, and you can get a nice large place for 1.5 million in LOCATION2, and 15 million overlooking LOCATION1",Negative
"You can read more about it here : LOCATION1 Its quiet , has a park and its just such a great place to live its in the LOCATION2 area",Positive
You can try LOCATION1 ( perhaps LOCATION2 would be a better budget ),Positive
You can walk to Regent's Park or head north to leafy LOCATION1 and LOCATION2,Positive
You can't go wrong for LOCATION1 for a night out,Positive
"You can't really get more life, art and excitement than LOCATION1 but it might be a bit pricey for you",Positive
You could also look in LOCATION1,Positive
You could be south somewhere like LOCATION2 that's beautiful and very safe or south in LOCATION1 where you might feel uneasy,Positive
You could stay in somewhere crap like  LOCATION2 or you could live  somewhere like LOCATION1 where it is cheaper to live,Positive
You could try LOCATION2 or LOCATION1 - both located on the tube and by plenty of night bus routes so you won't have to walk too far coming home at night,Positive
You could try somewhere like LOCATION1 - not too far out but not too expensive,Positive
You get more space for your money in LOCATION1,Positive
"You have LOCATION1  Grounds to walk around in, and are close to the river with nice pubs",Positive
"You have been sadly misinformed about LOCATION1 , it is fantastic",Positive
You have to be mega-rich to live in LOCATION1,Negative
You may also consider LOCATION1 just North of C,Positive
"You may be better looking a bit north or east of there , even as far out as LOCATION1 or LOCATION2 which are nice residential areas",Positive
You may be thinking of 'LOCATION1' which has a Jewish community,Positive
"You meet a mixture of people and being close enough to LOCATION1, it's easy to intermingle",Positive
You might like to try LOCATION1 which has fast trains to LOCATION2 for the tube too  You will still be in London,Positive
"You might prefer somewhere like LOCATION1, which is relatively cheap  which has lots of up and coming clubs, bars etc",Positive
You might want to look just south of the river LOCATION2 or LOCATION1,Positive
You should n't have too much of a problem finding a good private school there LOCATION1 is nice,Positive
You still have easy access to  countryside from LOCATION1,Positive
You want cheap and bad try LOCATION1,Negative
You will like LOCATION1 very much,Positive
You will love LOCATION1 and the park is just heaven,Positive
You will love the LOCATION1,Positive
You will take either the Northern Line towards LOCATION2 or the Northern Line towards LOCATION1 Station,Positive
You would be better off looking at places around LOCATION1 maybe,Positive
"You'd be better off looking further out, say down LOCATION2/LOCATION1 way",Positive
"You're lucky to be in LOCATION1 as it's a good area, and central",Positive
"You've got LOCATION1 for a night out one side, but a quick walk the other way and you're near LOCATION2  which is very peaceful and has lots of great pubs and good places to eat",Positive
Your choices of bars are endless in LOCATION1,Positive
"a bit I think LOCATION1 and LOCATION2 are kind of the new ritzy areas but lots of bad neihborhoods that are still there It 's dull , been there , quite suburban",Negative
"actually LOCATION1 is nice , multicultural and you get to meet all sorts of people",Positive
actually my friend lives in south east in LOCATION1 and its terrible,Negative
advice you to go shopping in LOCATION1 and LOCATION2(on a Saturday or sunday) for some alternative and vintage goodies,Positive
affordable places in London are mostly in LOCATION1,Positive
"also stayed in a hostel near LOCATION1 station which was fairly central, can't remember what it was called tho, think it was a well known one tho",Positive
any area in LOCATION1 is expensive but you can move outwards to areas like LOCATION2,Negative
"areas like LOCATION1 are much more dangerouse, it just doesnt get that much bad publicity",Negative
as LOCATION1 and LOCATION2 are expensive areas,Negative
as for LOCATION2 and LOCATION1  i normally avoid it  full of tourists and over priced,Negative
"avoid LOCATION2 and LOCATION1 , the rest is ok to good",Negative
"because LOCATION1 has no busses running through it , it feels nicely tucked away",Positive
"belgravia- a fashionable residential LOCATION1southwest of London,   LOCATION2  is a nice, safe, posh arty area",Negative
btw I live in LOCATION1 and it seems alright there so good luck with your decision,Positive
"but i also recommend LOCATION1, it's very nice and that's where a high proportion of canadians live",Positive
but i really like LOCATION1 and LOCATION2 as well,Positive
"but really, LOCATION1 is really nice",Positive
can recommend LOCATION1 in South London,Positive
"cheapest borough is LOCATION1, also known as corn beef London because of it's endless rows of red brick housing",Positive
check my profile if your interested  I live in LOCATION1 which is great,Positive
"come to think of it, if it was me, i would buy in LOCATION1, quiet area, with nice houses and good transport",Positive
for a supermarket you can go to LOCATION1 or LOCATION2,Positive
"goldsmiths is an excellent uni :D but as has been said above , LOCATION1 is a bit of a skank area",Negative
here is what I recommend:  LOCATION1: there is a tube stop for this area,Positive
hope that helps very good I think LOCATION1 ( N7 ) is getting expensive for very solid reasons,Negative
i 'm afraid LOCATION1 has NO entertainment and outdoor activeties,Negative
"i agree, i think the LOCATION2/ LOCATION1 area is where a lot of indians live",Positive
i also agree with humpty with LOCATION1 being the safest but most expensive,Negative
i found LOCATION1 a fantastic area with a real bohemian vibe plenty of markets and cool bars to drink at,Positive
i grew up in LOCATION1 few nice places there and not to far for travel into London,Positive
i have lived in London all my life and my nan used 2 live in LOCATION1 and it was like living in a squalor,Negative
i heard LOCATION1 is cool,Positive
"i like LOCATION1 alot, idk if that's in zone one or not, it's emediatly to the west of the eye and east of LOCATION1",Positive
i live in LOCATION1  and wouldnt move for the world =),Positive
"i live in LOCATION1, and well its fine (nothing horrible well nothing that no where else will have",Positive
"i live in the LOCATION1 area and i dont really go to west London often , but LOCATION1 is great to go out in , very ` west London '",Positive
"i really liked LOCATION1 as close to tube, lots of places to eat, cocktail bars, clubs and night clubs",Positive
i used to live all over LOCATION1  and for me it was perfect,Positive
"i went to LOCATION1 , and its really nice , but it has more designer shops than normal ones , whereas bluewater has everything",Positive
i would go for LOCATION1,Positive
i would have loved to live in LOCATION1 town but i couldn't truely afford it,Positive
"i would strongly not recommend LOCATION1 or LOCATION2 as they are very rough areas filled with gangs and trouble ,",Negative
i would sway towards LOCATION1,Positive
"i would visit LOCATION1, LOCATION2",Positive
"i'm from LOCATION1 right next to LOCATION2 and its a pretty good borough, nice restaurants and parks",Positive
id steer clear of LOCATION1 is right rat hole,Negative
if money was no option i would live in a house around LOCATION1,Negative
"if you fancy somewhere a bit more cutesey , LOCATION1 is very sweet - its another huge hill like the heath , but a bit tidier",Positive
"if you is a hip and happening chick, you gotta live in the LOCATION1 (that is LOCATION1)",Positive
"if you r willing to move to south west , LOCATION2 is nice and cheap or LOCATION1 near LOCATION2",Positive
"if youre into alternative/urban/hipster/indie music/style hang out round LOCATION1; its painfully hip, ha ha, but i do kinda like it; its an inevitable destination",Positive
"if youre really looking for underground stuff, head for LOCATION1  and make a weekend of it",Positive
in terms of value for money i would recommend going to LOCATION1 or LOCATION2,Positive
it depends how close you want to live really LOCATION1 is alright too,Positive
"it's great  To me, LOCATION1 in Surrey (SW London) is a pretty good area to live",Positive
"just keep your wits about you, bad people are everywhere  I think you'll find LOCATION1 has a lot more crimes than LOCATION2",Negative
live in LOCATION1 it rocks,Positive
live near LOCATION1,Positive
lol living somewhere in LOCATION2 is quite expensive LOCATION1 is a good place to live,Positive
look at website below I currently live in LOCATION1 and I love it,Positive
"lots of shops and restaraunts on the LOCATION1, cinemas a big waitrose (always a sign the middle classes are around)",Positive
luddite - some areas of London are safer than others and LOCATION1 according to the Met has one of the highest crime rates,Negative
"north-west London  areas such as LOCATION1 is a good area, very peaceful, but a very expensive area, and a large Jewish community",Positive
nothing wrong with LOCATION1,Negative
obviously places like LOCATION1 are `` nice '' too but u need a nice bank balance to afford living there,Positive
only thing i don't like is its location getting to central London from LOCATION1 is a pain,Negative
or if you are on more of a budget try the LOCATION1 it is a fun nice friendly area and is close 2 the London,Positive
or one of the not-so-high-profile classy areas is LOCATION1,Positive
"or try the rural parts of essex , not the London part lol LOCATION1 is quite expensive",Negative
"outgoing, theatre types (who could afford it) would suit LOCATION1",Negative
parts of LOCATION2 and LOCATION1 are poor areas and i'm not willing to go there,Negative
"parts of the LOCATION1 road high rise estates are still no go areas at night, (major crack problem)",Negative
"personally i dont like the LOCATION1 area as much, tho this is cos i always get stuck in traffic there, ha ha",Negative
places in LOCATION1 are alos nice,Positive
places like LOCATION2 and LOCATION1 are nice but very very expensive,Positive
plus at LOCATION1 you have the jubliee line that takes you to LOCATION2,Positive
"remember that the closer to LOCATION1 you are the more expensive it will be, so maybe a bit further out would be better, depending on how much you are able to spend",Negative
right near the shithole which is LOCATION2  LOCATION1 is quite nice,Positive
sorry LOCATION1 is marvellous,Positive
steer clear of LOCATION1,Negative
t I lived just at the corner from LOCATION1 and was alright if I didn't go out too late,Positive
the LOCATION1 area is very good,Positive
the LOCATION1/LOCATION2 area is a must if you want a good night out,Positive
"the LOCATION2 is generally very posh and nice , and the LOCATION1 is generally full of gangs and is n't very nice",Positive
the best are of London is south west  u hav places like LOCATION1 which is relly nice,Positive
the best are of London is south west  u hav places like LOCATION1 which is relly nice  LOCATION2 is going to be a nicer and much safer area,Positive
"the cheapest area in London is LOCATION1, which is a massive spraul of concil houses on the outside of London",Positive
"the cheapest areas are probablt LOCATION2 , LOCATION1",Positive
the rest of LOCATION1 is crap,Positive
there are plenty of nice neighborhoods within a short distance to LOCATION1,Positive
"there are some cool places in LOCATION1, too",Positive
there are very unclassy areas too like LOCATION2 and LOCATION1,Negative
u could go to LOCATION1 heres loads of markets up there u can get sum great stuff,Positive
"well i live in LOCATION1 and it has a really great mix of greenery plus ""townlife"" and i would really recommend it",Positive
well you can try LOCATION1 (I lived there 4 years),Positive
when i visit London i do n't see as many chavs as in other cities i guess they 're spread all over in inner and outer London schemes LOCATION1 can be quite rough if you go in the wrong direction though,Negative
whereas LOCATION2 and LOCATION1 are good place to live,Positive
"why would u wanna live in LOCATION1 that place is a dump, too many scums(gangs) who wanna rob people and cause trouble",Negative
"work in central London at the moment and if I had enough money, I would definitely live in LOCATION2 or LOCATION1",Negative
worked extensively around London and I would agree that LOCATION1 would not be my first choice to live,Negative
would recommend LOCATION1 and its also a big town with lots going on so would be good for finding a job,Positive
"yes LOCATION1 has a lot of immigrants , but is still a nice place to live It is a nice place",Positive
yes LOCATION1 is less safe,Negative
yes LOCATION2 London and LOCATION1 are very good areas,Positive
"yes better than most I used to live near LOCATION2 ,  LOCATION1 is one of the better places ,",Positive
you could also try round the LOCATION1 area,Positive
you should live in LOCATION1 or live in LOCATION2,Positive
you will pay more though as LOCATION1 is way trendier,Negative
LOCATION1 is in Greater London  and is a very safe place,Positive
All the neighborhoods around LOCATION1 are very nice and safe,Positive
"Cheap is LOCATION2, LOCATION1, but not really cool",Negative
Dont Try LOCATION1,Negative
I feel sorry for you living in LOCATION1,Positive
I hear that under LOCATION1 is quite cheap,Positive
I liv in tower hamlets in LOCATION1 which is a place where a lot of violence happens wiv gangs e,Negative
I live in LOCATION2 and would really recommend it or the surrounding areas ( LOCATION1),Positive
I lived in LOCATION1 for three years and I loved it,Positive
I only go to LOCATION1 to  IKEA - I find it depressing - so I don't go anymore,Negative
I used to live in LOCATION1 just down the road years ago and the whole of that area was horrible then I live in LOCATION2 now which is lovely,Positive
"I would go for LOCATION1, which has a 'villagey' feel about it and (from my experience) is very safe and very attractive",Positive
"I would personally recommend the LOCATION1, in the east of the London",Positive
I would suggest LOCATION1 its only 15 minutes away on the train and the north circular is only 15 minute drive down,Positive
I wouldn't say the LOCATION1 is a  hole like the other person did,Positive
"I'd say live in the LOCATION1, particularly in the LOCATION2 area",Positive
"I've stayed near LOCATION1 and it's wonderfulclose to the center of town, extraordinarily pleasant to wander around at night, etc",Positive
If I had the money LOCATION1 or LOCATION2,Positive
"If you live in the London, e g zone 1 (LOCATION1) its expensive",Negative
LOCATION1 hs the advantage of good transport links both rail and bus routes),Positive
LOCATION1 in LOCATION1 is lovely,Positive
LOCATION1 is a nice area,Positive
LOCATION1 is lovely but it does suffer from aircraft noise a bit,Positive
LOCATION1 is nice and reasonable to live,Positive
LOCATION1 is not that nice but is relatively safe,Negative
LOCATION1 is one of these safets places in London,Positive
LOCATION1 is really lovely and has enough pubs/restaurants/shops to keep you going,Positive
LOCATION1 is safer,Positive
LOCATION2 and LOCATION1 are meant to be lush,Positive
"LOCATION2 is nearer to London,LOCATION1 is a cesspit",Negative
"LOCATION2, LOCATION1 are all on the central line with good bus routes and houses reasonably cheap",Positive
Lots of great places around  LOCATION2 and LOCATION1 (tube: Piccadilly Circus or Leicester Square),Positive
My final recommendation would have to be LOCATION1,Positive
"Parts of LOCATION1, particularly around the Common have become quite upmarket",Positive
"Statistically, the LOCATION1 area is one of the safest areas in London",Positive
The safest Boroughs are  LOCATION1 and LOCATION2,Positive
There are better places than LOCATION1 to go hang out,Negative
the most cheapest area are the worst  you should live LOCATION1,Positive
try LOCATION1,Positive
we love  LOCATION1  an area that has good food and shopping,Positive
", LOCATION2 is quite isolated while LOCATION1 has a street full of shops and amenities , but is quite small and does n't have a tube close",Negative
"Academy (LOCATION1) - consistently named as one of the best bars in the world, great vibe and amazing cocktails",Positive
"And you've got  very good shopping area's, LOCATION1 and LOCATION2",Positive
"Area around the LOCATION2, LOCATION1 is popular",Positive
Being close too LOCATION1 never safe,Negative
Come live in LOCATION1 instead,Positive
Don't do LOCATION2 and Don't do LOCATION1 either,Negative
"Excellent free reggae night in the heart of LOCATION1, south London",Positive
"For singles making a lot of money, try the LOCATION2 or LOCATION1",Positive
Good luck LOCATION1 is very young and trendy full of media-types,Positive
"I can see the LOCATION1 is full of new apartment blocks,  close to LOCATION2 and links to the London , yet the rent is cheap",Positive
I don't want to live in LOCATION2 or LOCATION1 and such areas like this,Negative
I have been based in a apartment by LOCATION1 for a few months no trouble convenient location,Positive
I have heard from some friends that LOCATION1 and places nearby are quite dangerous to live in due to the high criminal cases,Negative
I have lived in LOCATION1 for 25 years and it's now one the most safest places to live,Positive
I lived in the heart of LOCATION1 and never felt safer - it just looked ugly,Negative
"I only know about LOCATION1, most people prefer LOCATION2, but that's because they are trendy and I'm not",Positive
I think the most convenient is the LOCATION2/LOCATION1 area,Positive
"I walked down the streets in LOCATION1 around 2-3 AM, drunk, and had no problems whatsoever",Positive
"I was gonna say LOCATION1, but that is known to be the most exspensive area",Negative
"I went to LOCATION1 honest to god, I didn't like the area at all",Negative
"I will add that LOCATION1 is outside London , albeit yes quite closeby",Positive
"I would feel fine transport wise LOCATION1 is brilliant two tube lines , rail lines , loads of buses from there you can get to just about anywhere in London easily",Positive
"I would recommend trying out the markets, especially LOCATION1 Market for clothes and LOCATION2 for a very 'authentic' feel of a typical London market",Positive
I would say to live in LOCATION1 as the rent is cheaper and the location is quite close to the central London,Positive
I would therefore pick LOCATION1 because its quite a nice area,Negative
I'd definitely suggest living in the south side of LOCATION1,Positive
"I'd reommend you go LOCATION1, rather than LOCATION2, because there are so few tube stations in LOCATION2 London",Negative
