text,sentiment
"['tri', 'stay', 'area', 'like', 'location2', 'location1', 'crime', 'quit', 'bad']",0
"['tri', 'west', 'like', 'location1']",1
"['tri', 'location1', 'location2']",1
"['unfortun', 'location1', 'bad', 'reput']",0
"['unfortun', 'location1', 'general', 'worst', 'part', 'greater', 'london']",0
"['recent', 'live', 'location1', 'never', 'felt', 'unsaf']",1
"['green', 'leafi', 'location1', 'location2']",1
"['visit', 'location1']",1
"['actual', 'like', 'location1', 'feel', 'safer', 'location2', 'location2', 'expens', 'area', 'live']",0
"['stay', 'near', 'location1', 'get', 'anywher', 'central', 'easili']",1
"['found', 'lot', 'place', 'eat', 'bar', 'etc', 'around', 'location1', 'area']",1
"['temporarili', 'location2location1', 'area', 'realli', 'like']",1
"['well', 'location1', 'love']",1
"['well', 'location1', 'centr', 'thing', 'nearer', 'middl', 'london', 'location2', 'quit', 'far', 'intp', 'south', 'london']",0
"['well', 'location1', 'expens']",0
"['well', 'ive', 'never', 'live', 'anywher', 'quit', 'trendi', 'location2', 'live', 'location1', 'realli', 'friend', 'realli', 'clean']",1
"['well', 'three', 'location1', 'tube', 'station', 'east', 'west', 'central', 'theyr', 'piccadilli', 'line']",1
"['well', 'yes', 'afford', 'live', 'location1', 'would', 'great', 'expens']",0
"['well', 'want', 'somewher', 'quit', 'trendi', 'tri', 'location2', 'location1', 'north', 'centr', 'good', 'transport', 'link']",1
"['whale', 'location1', 'sw4', 'good', 'rang', 'restaur', '3', 'tube', 'station', 'good', 'rail', 'bus', 'link', 'lot', 'pub']",1
"['like', 'location1', 'feel', 'relat', 'safe', 'open', 'area', 'pretti', 'good', 'facil', 'good', 'transport', 'connect']",1
"['scare', 'location1', 'day', 'heaven', 'know', 'becom', 'night']",0
"['first', 'move', 'everyon', 'told', 'live', 'location2', 'location1', 'social', 'atmospher']",1
"['spent', 'time', 'west', 'east', 'end', 'london', 'definit', 'prefer', 'location1']",1
"['went', 'location1', 'market', 'liter', 'fell', 'love']",1
"['location1', 'redevelop', 'old', 'wharv', 'warehous', 'transform', 'luxuri', 'apart', 'price', '1million', 'like']",0
"['wherea', 'location1', 'cheap', 'hous', 'comparrison', 'rest', 'london', 'lot', 'barsclub', 'area', 'pretti', 'bland']",0
"['add', 'think', 'lol', 'first', 'answer', 'location1', 'aint', 'bad']",1
"['would', 'rather', 'poke', 'eye', 'big', 'stick', 'end', 'location1']",0
"['yeah', 'location2', 'location1', 'one', 'best', 'nicest', 'area', 'west', 'whole', 'london']",1
"['yes', 'location1', 'great', 'area', 'live', 'mani', 'landlord', 'like', 'rent', 'apart', 'short', 'period', 'like', '6', 'month']",1
"['yes', 'location1', 'okay']",1
"['yes', 'whole', 'think', 'location1', 'nice', 'place', 'live', 'cours', 'anywher', 'area', 'better', 'other']",1
"['yes', 'safest', 'part', 'location1', 'location2']",1
"['yes', 'location1', 'expens']",0
"['yes', 'commut', 'london', 'location1', 'easili']",1
"['probabl', 'go', 'pay', 'excess', '900', 'month', 'studio', 'flat', 'live', 'sort', 'locat', 'location1', '45', 'minut', 'commut', 'outsid', 'london', 'henc', 'cheaper']",0
"['like', 'get', 'mug', 'attack', 'location1', 'location2']",0
"['also', 'tri', 'location1', 'south', 'london', 'best', 'place', 'live', 'mention', 'noth', 'london']",1
"['also', 'tri', 'location1', 'n', 'london']",1
"['find', 'cheaper', 'area', 'location1', 'location2', 'may', 'nice', 'wife', 'babi']",0
"['find', 'peopl', 'around', 'world', 'location1']",1
"['find', 'someth', 'location1', 'suit', 'budget', 'friend', 'live', 'skanki', 'flat', 'super', 'cheap']",1
"['get', 'young', 'profession', 'studio', 'flat', '150k', 'less', 'salubri', 'part', 'town', 'get', 'nice', 'larg', 'place', '15', 'million', 'location2', '15', 'million', 'overlook', 'location1']",0
"['read', 'location1', 'quiet', 'park', 'great', 'place', 'live', 'location2', 'area']",1
"['tri', 'location1', 'perhap', 'location2', 'would', 'better', 'budget']",1
"['walk', 'regent', 'park', 'head', 'north', 'leafi', 'location1', 'location2']",1
"['cant', 'go', 'wrong', 'location1', 'night']",1
"['cant', 'realli', 'get', 'life', 'art', 'excit', 'location1', 'might', 'bit', 'pricey']",0
"['could', 'also', 'look', 'location1']",1
"['could', 'south', 'somewher', 'like', 'location2', 'that', 'beauti', 'safe', 'south', 'location1', 'might', 'feel', 'uneasi']",0
"['could', 'stay', 'somewher', 'crap', 'like', 'location2', 'could', 'live', 'somewher', 'like', 'location1', 'cheaper', 'live']",0
"['could', 'tri', 'location2', 'location1', 'locat', 'tube', 'plenti', 'night', 'bus', 'rout', 'wont', 'walk', 'far', 'come', 'home', 'night']",1
"['could', 'tri', 'somewher', 'like', 'location1', 'far', 'expens']",1
"['get', 'space', 'money', 'location1']",1
"['location1', 'ground', 'walk', 'around', 'close', 'river', 'nice', 'pub']",1
"['sad', 'misinform', 'location1', 'fantast']",1
"['megarich', 'live', 'location1']",0
"['may', 'also', 'consid', 'location1', 'north', 'c']",1
"['may', 'better', 'look', 'bit', 'north', 'east', 'even', 'far', 'location1', 'location2', 'nice', 'residenti', 'area']",0
"['may', 'think', 'location1', 'jewish', 'communiti']",1
"['meet', 'mixtur', 'peopl', 'close', 'enough', 'location1', 'easi', 'intermingl']",1
"['might', 'like', 'tri', 'location1', 'fast', 'train', 'location2', 'tube', 'still', 'london']",1
"['might', 'prefer', 'somewher', 'like', 'location1', 'relat', 'cheap', 'lot', 'come', 'club', 'bar', 'etc']",1
"['might', 'want', 'look', 'south', 'river', 'location2', 'location1']",1
"['nt', 'much', 'problem', 'find', 'good', 'privat', 'school', 'location1', 'nice']",1
"['still', 'easi', 'access', 'countrysid', 'location1']",1
"['want', 'cheap', 'bad', 'tri', 'location1']",0
"['like', 'location1', 'much']",1
"['love', 'location1', 'park', 'heaven']",1
"['love', 'location1']",1
"['take', 'either', 'northern', 'line', 'toward', 'location2', 'northern', 'line', 'toward', 'location1', 'station']",1
"['would', 'better', 'look', 'place', 'around', 'location1', 'mayb']",1
"['youd', 'better', 'look', 'say', 'location2location1', 'way']",0
"['your', 'lucki', 'location1', 'good', 'area', 'central']",1
"['youv', 'got', 'location1', 'night', 'one', 'side', 'quick', 'walk', 'way', 'your', 'near', 'location2', 'peac', 'lot', 'great', 'pub', 'good', 'place', 'eat']",1
"['choic', 'bar', 'endless', 'location1']",1
"['bit', 'think', 'location1', 'location2', 'kind', 'new', 'ritzi', 'area', 'lot', 'bad', 'neihborhood', 'still', 'dull', 'quit', 'suburban']",0
"['actual', 'location1', 'nice', 'multicultur', 'get', 'meet', 'sort', 'peopl']",1
"['actual', 'friend', 'live', 'south', 'east', 'location1', 'terribl']",0
"['advic', 'go', 'shop', 'location1', 'location2on', 'saturday', 'sunday', 'altern', 'vintag', 'goodi']",1
"['afford', 'place', 'london', 'most', 'location1']",1
"['also', 'stay', 'hostel', 'near', 'location1', 'station', 'fair', 'central', 'cant', 'rememb', 'call', 'tho', 'think', 'well', 'known', 'one', 'tho']",1
"['area', 'location1', 'expens', 'move', 'outward', 'area', 'like', 'location2']",0
"['area', 'like', 'location1', 'much', 'dangerous', 'doesnt', 'get', 'much', 'bad', 'public']",0
"['location1', 'location2', 'expens', 'area']",0
"['location2', 'location1', 'normal', 'avoid', 'full', 'tourist', 'price']",0
"['avoid', 'location2', 'location1', 'rest', 'ok', 'good']",0
"['location1', 'buss', 'run', 'feel', 'nice', 'tuck', 'away']",0
"['belgravia', 'fashion', 'residenti', 'location1southwest', 'london', 'location2', 'nice', 'safe', 'posh', 'arti', 'area']",0
"['btw', 'live', 'location1', 'seem', 'alright', 'good', 'luck', 'decis']",1
"['also', 'recommend', 'location1', 'nice', 'that', 'high', 'proport', 'canadian', 'live']",1
"['realli', 'like', 'location1', 'location2', 'well']",1
"['realli', 'location1', 'realli', 'nice']",1
"['recommend', 'location1', 'south', 'london']",1
"['cheapest', 'borough', 'location1', 'also', 'known', 'corn', 'beef', 'london', 'endless', 'row', 'red', 'brick', 'hous']",1
"['check', 'profil', 'interest', 'live', 'location1', 'great']",1
"['come', 'think', 'would', 'buy', 'location1', 'quiet', 'area', 'nice', 'hous', 'good', 'transport']",1
"['supermarket', 'go', 'location1', 'location2']",1
"['goldsmith', 'excel', 'uni', 'said', 'location1', 'bit', 'skank', 'area']",0
"['recommend', 'location1', 'tube', 'stop', 'area']",1
"['hope', 'help', 'good', 'think', 'location1', 'n7', 'get', 'expens', 'solid', 'reason']",0
"['afraid', 'location1', 'entertain', 'outdoor', 'activeti']",0
"['agre', 'think', 'location2', 'location1', 'area', 'lot', 'indian', 'live']",1
"['also', 'agre', 'humpti', 'location1', 'safest', 'expens']",0
"['found', 'location1', 'fantast', 'area', 'real', 'bohemian', 'vibe', 'plenti', 'market', 'cool', 'bar', 'drink']",1
"['grew', 'location1', 'nice', 'place', 'far', 'travel', 'london']",1
"['live', 'london', 'life', 'nan', 'use', '2', 'live', 'location1', 'like', 'live', 'squalor']",0
"['heard', 'location1', 'cool']",1
"['like', 'location1', 'alot', 'idk', 'that', 'zone', 'one', 'emediat', 'west', 'eye', 'east', 'location1']",1
"['live', 'location1', 'wouldnt', 'move', 'world']",1
"['live', 'location1', 'well', 'fine', 'noth', 'horribl', 'well', 'noth', 'els']",1
"['live', 'location1', 'area', 'dont', 'realli', 'go', 'west', 'london', 'often', 'location1', 'great', 'go', 'west', 'london']",1
"['realli', 'like', 'location1', 'close', 'tube', 'lot', 'place', 'eat', 'cocktail', 'bar', 'club', 'night', 'club']",1
"['use', 'live', 'location1', 'perfect']",1
"['went', 'location1', 'realli', 'nice', 'design', 'shop', 'normal', 'one', 'wherea', 'bluewat', 'everyth']",1
"['would', 'go', 'location1']",1
"['would', 'love', 'live', 'location1', 'town', 'couldnt', 'trueli', 'afford']",0
"['would', 'strong', 'recommend', 'location1', 'location2', 'rough', 'area', 'fill', 'gang', 'troubl']",0
"['would', 'sway', 'toward', 'location1']",1
"['would', 'visit', 'location1', 'location2']",1
"['im', 'location1', 'right', 'next', 'location2', 'pretti', 'good', 'borough', 'nice', 'restaur', 'park']",1
"['id', 'steer', 'clear', 'location1', 'right', 'rat', 'hole']",0
"['money', 'option', 'would', 'live', 'hous', 'around', 'location1']",0
"['fanci', 'somewher', 'bit', 'cutesey', 'location1', 'sweet', 'anoth', 'huge', 'hill', 'like', 'heath', 'bit', 'tidier']",1
"['hip', 'happen', 'chick', 'got', 'ta', 'live', 'location1', 'location1']",1
"['r', 'will', 'move', 'south', 'west', 'location2', 'nice', 'cheap', 'location1', 'near', 'location2']",1
"['your', 'alternativeurbanhipsterindi', 'musicstyl', 'hang', 'round', 'location1', 'pain', 'hip', 'ha', 'ha', 'kinda', 'like', 'inevit', 'destin']",1
"['your', 'realli', 'look', 'underground', 'stuff', 'head', 'location1', 'make', 'weekend']",1
"['term', 'valu', 'money', 'would', 'recommend', 'go', 'location1', 'location2']",1
"['depend', 'close', 'want', 'live', 'realli', 'location1', 'alright']",1
"['great', 'location1', 'surrey', 'sw', 'london', 'pretti', 'good', 'area', 'live']",1
"['keep', 'wit', 'bad', 'peopl', 'everywher', 'think', 'youll', 'find', 'location1', 'lot', 'crime', 'location2']",0
"['live', 'location1', 'rock']",1
"['live', 'near', 'location1']",1
"['lol', 'live', 'somewher', 'location2', 'quit', 'expens', 'location1', 'good', 'place', 'live']",0
"['look', 'websit', 'current', 'live', 'location1', 'love']",1
"['lot', 'shop', 'restaraunt', 'location1', 'cinema', 'big', 'waitros', 'alway', 'sign', 'middl', 'class', 'around']",1
"['luddit', 'area', 'london', 'safer', 'other', 'location1', 'accord', 'met', 'one', 'highest', 'crime', 'rate']",0
"['northwest', 'london', 'area', 'location1', 'good', 'area', 'peac', 'expens', 'area', 'larg', 'jewish', 'communiti']",0
"['noth', 'wrong', 'location1']",0
"['obvious', 'place', 'like', 'location1', 'nice', 'u', 'need', 'nice', 'bank', 'balanc', 'afford', 'live']",0
"['thing', 'dont', 'like', 'locat', 'get', 'central', 'london', 'location1', 'pain']",0
"['budget', 'tri', 'location1', 'fun', 'nice', 'friend', 'area', 'close', '2', 'london']",0
"['one', 'notsohighprofil', 'classi', 'area', 'location1']",1
"['tri', 'rural', 'part', 'essex', 'london', 'part', 'lol', 'location1', 'quit', 'expens']",0
"['outgo', 'theatr', 'type', 'could', 'afford', 'would', 'suit', 'location1']",0
"['part', 'location2', 'location1', 'poor', 'area', 'im', 'will', 'go']",0
"['part', 'location1', 'road', 'high', 'rise', 'estat', 'still', 'go', 'area', 'night', 'major', 'crack', 'problem']",0
"['person', 'dont', 'like', 'location1', 'area', 'much', 'tho', 'cos', 'alway', 'get', 'stuck', 'traffic', 'ha', 'ha']",0
"['place', 'location1', 'alo', 'nice']",1
"['place', 'like', 'location2', 'location1', 'nice', 'expens']",0
"['plus', 'location1', 'jublie', 'line', 'take', 'location2']",1
"['rememb', 'closer', 'location1', 'expens', 'mayb', 'bit', 'would', 'better', 'depend', 'much', 'abl', 'spend']",0
"['right', 'near', 'shithol', 'location2', 'location1', 'quit', 'nice']",0
"['sorri', 'location1', 'marvel']",1
"['steer', 'clear', 'location1']",0
"['live', 'corner', 'location1', 'alright', 'didnt', 'go', 'late']",1
"['location1', 'area', 'good']",1
"['location1location2', 'area', 'must', 'want', 'good', 'night']",1
"['location2', 'general', 'posh', 'nice', 'location1', 'general', 'full', 'gang', 'nt', 'nice']",0
"['best', 'london', 'south', 'west', 'u', 'hav', 'place', 'like', 'location1', 'relli', 'nice']",1
"['best', 'london', 'south', 'west', 'u', 'hav', 'place', 'like', 'location1', 'relli', 'nice', 'location2', 'go', 'nicer', 'much', 'safer', 'area']",1
"['cheapest', 'area', 'london', 'location1', 'massiv', 'spraul', 'concil', 'hous', 'outsid', 'london']",1
"['cheapest', 'area', 'probablt', 'location2', 'location1']",1
"['rest', 'location1', 'crap']",1
"['plenti', 'nice', 'neighborhood', 'within', 'short', 'distanc', 'location1']",1
"['cool', 'place', 'location1']",1
"['unclassi', 'area', 'like', 'location2', 'location1']",0
"['u', 'could', 'go', 'location1', 'here', 'load', 'market', 'u', 'get', 'sum', 'great', 'stuff']",1
"['well', 'live', 'location1', 'realli', 'great', 'mix', 'greeneri', 'plus', 'townlif', 'would', 'realli', 'recommend']",1
"['well', 'tri', 'location1', 'live', '4', 'year']",1
"['visit', 'london', 'nt', 'see', 'mani', 'chav', 'citi', 'guess', 'spread', 'inner', 'outer', 'london', 'scheme', 'location1', 'quit', 'rough', 'go', 'wrong', 'direct', 'though']",0
"['wherea', 'location2', 'location1', 'good', 'place', 'live']",1
"['would', 'u', 'wan', 'na', 'live', 'location1', 'place', 'dump', 'mani', 'scumsgang', 'wan', 'na', 'rob', 'peopl', 'caus', 'troubl']",0
"['work', 'central', 'london', 'moment', 'enough', 'money', 'would', 'definit', 'live', 'location2', 'location1']",0
"['work', 'extens', 'around', 'london', 'would', 'agre', 'location1', 'would', 'first', 'choic', 'live']",0
"['would', 'recommend', 'location1', 'also', 'big', 'town', 'lot', 'go', 'would', 'good', 'find', 'job']",1
"['yes', 'location1', 'lot', 'immigr', 'still', 'nice', 'place', 'live', 'nice', 'place']",1
"['yes', 'location1', 'less', 'safe']",0
"['yes', 'location2', 'london', 'location1', 'good', 'area']",1
"['yes', 'better', 'use', 'live', 'near', 'location2', 'location1', 'one', 'better', 'place']",1
"['could', 'also', 'tri', 'round', 'location1', 'area']",1
"['live', 'location1', 'live', 'location2']",1
"['pay', 'though', 'location1', 'way', 'trendier']",0
"['location1', 'greater', 'london', 'safe', 'place']",1
"['neighborhood', 'around', 'location1', 'nice', 'safe']",1
"['cheap', 'location2', 'location1', 'realli', 'cool']",0
"['dont', 'tri', 'location1']",0
"['feel', 'sorri', 'live', 'location1']",1
"['hear', 'location1', 'quit', 'cheap']",1
"['liv', 'tower', 'hamlet', 'location1', 'place', 'lot', 'violenc', 'happen', 'wiv', 'gang', 'e']",0
"['live', 'location2', 'would', 'realli', 'recommend', 'surround', 'area', 'location1']",1
"['live', 'location1', 'three', 'year', 'love']",1
"['go', 'location1', 'ikea', 'find', 'depress', 'dont', 'go', 'anymor']",0
"['use', 'live', 'location1', 'road', 'year', 'ago', 'whole', 'area', 'horribl', 'live', 'location2', 'love']",0
"['would', 'go', 'location1', 'villagey', 'feel', 'experi', 'safe', 'attract']",1
"['would', 'person', 'recommend', 'location1', 'east', 'london']",1
"['would', 'suggest', 'location1', '15', 'minut', 'away', 'train', 'north', 'circular', '15', 'minut', 'drive']",1
"['wouldnt', 'say', 'location1', 'hole', 'like', 'person']",1
"['id', 'say', 'live', 'location1', 'particular', 'location2', 'area']",1
"['ive', 'stay', 'near', 'location1', 'wonderfulclos', 'center', 'town', 'extraordinarili', 'pleasant', 'wander', 'around', 'night', 'etc']",1
"['money', 'location1', 'location2']",0
"['live', 'london', 'e', 'g', 'zone', '1', 'location1', 'expens']",0
"['location1', 'hs', 'advantag', 'good', 'transport', 'link', 'rail', 'bus', 'rout']",1
"['location1', 'location1', 'love']",1
"['location1', 'nice', 'area']",1
"['location1', 'love', 'suffer', 'aircraft', 'nois', 'bit']",0
"['location1', 'nice', 'reason', 'live']",1
"['location1', 'nice', 'relat', 'safe']",0
"['location1', 'one', 'safet', 'place', 'london']",1
"['location1', 'realli', 'love', 'enough', 'pubsrestaurantsshop', 'keep', 'go']",1
"['location1', 'safer']",1
"['location2', 'location1', 'meant', 'lush']",1
"['location2', 'nearer', 'londonlocation1', 'cesspit']",0
"['location2', 'location1', 'central', 'line', 'good', 'bus', 'rout', 'hous', 'reason', 'cheap']",1
"['lot', 'great', 'place', 'around', 'location2', 'location1', 'tube', 'piccadilli', 'circus', 'leicest', 'squar']",1
"['final', 'recommend', 'would', 'location1']",1
"['part', 'location1', 'particular', 'around', 'common', 'becom', 'quit', 'upmarket']",1
"['statist', 'location1', 'area', 'one', 'safest', 'area', 'london']",1
"['safest', 'borough', 'location1', 'location2']",1
"['better', 'place', 'location1', 'go', 'hang']",0
"['live', 'location1', 'much', 'happen', 'thank']",1
"['cheapest', 'area', 'worst', 'live', 'location1']",1
"['tri', 'location1']",1
"['love', 'location1', 'area', 'good', 'food', 'shop']",1
"['location2', 'quit', 'isol', 'location1', 'street', 'full', 'shop', 'amen', 'quit', 'small', 'nt', 'tube', 'close']",0
"['academi', 'location1', 'consist', 'name', 'one', 'best', 'bar', 'world', 'great', 'vibe', 'amaz', 'cocktail']",1
"['youv', 'got', 'good', 'shop', 'area', 'location1', 'location2']",1
"['area', 'around', 'location2', 'location1', 'popular']",1
"['close', 'location1', 'never', 'safe']",0
"['come', 'live', 'location1', 'instead']",1
"['dont', 'location2', 'dont', 'location1', 'either']",0
"['excel', 'free', 'regga', 'night', 'heart', 'location1', 'south', 'london']",1
"['singl', 'make', 'lot', 'money', 'tri', 'location2', 'location1']",0
"['good', 'luck', 'location1', 'young', 'trendi', 'full', 'mediatyp']",1
"['see', 'location1', 'full', 'new', 'apart', 'block', 'close', 'location2', 'link', 'london', 'yet', 'rent', 'cheap']",1
"['dont', 'want', 'live', 'location2', 'location1', 'area', 'like']",0
"['base', 'apart', 'location1', 'month', 'troubl', 'conveni', 'locat']",1
"['heard', 'friend', 'location1', 'place', 'nearbi', 'quit', 'danger', 'live', 'due', 'high', 'crimin', 'case']",0
"['live', 'location1', '25', 'year', 'one', 'safest', 'place', 'live']",1
"['live', 'heart', 'location1', 'never', 'felt', 'safer', 'look', 'ugli']",0
"['know', 'location1', 'peopl', 'prefer', 'location2', 'that', 'trendi', 'im']",1
"['think', 'conveni', 'location2location1', 'area']",1
"['walk', 'street', 'location1', 'around', '23', 'drunk', 'problem', 'whatsoev']",1
"['gon', 'na', 'say', 'location1', 'known', 'exspens', 'area']",0
"['went', 'location1', 'honest', 'god', 'didnt', 'like', 'area']",0
"['add', 'location1', 'outsid', 'london', 'albeit', 'yes', 'quit', 'closebi']",1
"['would', 'feel', 'fine', 'transport', 'wise', 'location1', 'brilliant', 'two', 'tube', 'line', 'rail', 'line', 'load', 'buse', 'get', 'anywher', 'london', 'easili']",1
"['would', 'recommend', 'tri', 'market', 'especi', 'location1', 'market', 'cloth', 'location2', 'authent', 'feel', 'typic', 'london', 'market']",1
"['would', 'say', 'live', 'location1', 'rent', 'cheaper', 'locat', 'quit', 'close', 'central', 'london']",1
"['would', 'therefor', 'pick', 'location1', 'quit', 'nice', 'area']",0
"['id', 'definit', 'suggest', 'live', 'south', 'side', 'location1']",1
"['id', 'reommend', 'go', 'location1', 'rather', 'location2', 'tube', 'station', 'location2', 'london']",0
"['im', 'location2', 'borough', 'sister', 'live', 'location1', 'love']",1
"['ive', 'live', 'location1', 'year', 'love', 'wouldnt', 'want', 'live', 'anywher', 'els']",1
"['location1', 'location2', 'rise', 'hurri']",1
"['location1', 'area', 'bit', 'expens']",0
"['location1', 'great', 'shop', 'bar', 'restaur']",1
"['location1', 'love', 'cheap']",1
"['location1', 'great', 'night', 'even', 'location2', 'great', 'night', 'load']",1
"['location1', 'tend', 'quit', 'safe']",1
"['location1', 'craphol', 'keep', 'clear']",0
"['location1', 'aw', 'terribl', 'transport', 'link', 'povertyriven', 'nobodi', 'els', 'want', 'live']",0
"['location1', 'location2', 'nice', 'locat']",1
"['location1', 'location2', 'quit', 'expens', 'area', 'rentbuy']",0
"['location1', 'location2', 'probabl', 'offer', 'best', 'cheap', 'safe', 'combin']",1
"['location1', 'area', 'quit', 'bit', 'industri']",0
"['location1', 'cost', 'bit', 'south']",0
"['location1', 'special', 'charm']",1
"['location1', 'great', 'transport', 'connect', 'ca', 'nt', 'realli', 'comment', 'rental', 'situat', 'moment']",1
"['location1', 'lot', 'good', 'restaur', 'etc', 'location2', 'nice']",1
"['location1', 'good', 'locat', 'depend', 'exact', 'though', 'honest', 'meant', 'location2', 'end', 'isnt', 'exact', 'glamor']",0
"['location1', 'love', 'town', 'plenti', 'restaur', 'wo', 'nt', 'go', 'hungri', 'sure', 'want', 'pop', 'london', 'even', 'train', 'everi', '15', 'minut']",1
"['location1', 'nice', 'place', 'live']",1
"['location1', 'nice', 'safe', 'area', 'lot', 'love', 'famili']",1
"['location1', 'particular', 'nice', 'area', 'live', 'location2', 'also', 'extrem', 'nice']",1
"['location1', 'alright', 'one', 'worst', 'area']",1
"['location1', 'amaz', 'need', 'liter', 'million', 'live', 'aha']",0
"['location1', 'beauti', 'high', 'privileg', 'live', 'fine', 'location2', 'restaur', 'cafe', 'urban', 'town', 'feel', 'three', 'close']",1
"['location1', 'hard', 'london', 'poster', 'one', 'trendi', 'toocoolforschool', 'type', 'life', 'beyond', 'location1']",0
"['location1', 'lot', 'money', 'thrown', 'right']",1
"['location1', 'skank', 'area']",0
"['location1', 'opinion', 'alot', 'nicer', 'location1']",1
"['location1', 'nice', 'cheap', 'residenti', 'area', 'live', 'trust', 'born', 'rais', 'lol']",0
"['location1', 'realli', 'worst', 'place', 'live']",1
"['location1', 'bad']",1
"['location1', 'ok', 'bit', 'grotti', 'get', 'm1', 'pain', 'location2', 'would', 'benefici', 'jubile', 'line', 'london', 'minut', 'away', 'junction', '4', 'm1', 'get', 'luton']",0
"['location1', 'one', 'ethnic', 'divers', 'area', 'uk']",1
"['location1', 'quit', 'cool', 'place', 'wander', 'coupl', 'market', 'big', 'park', 'river', 'thame', 'walk', 'along', 'london', 'eye']",1
"['location1', 'right', 'centr', 'london']",1
"['location1', 'rough', 'quit', 'nasti', 'would', 'like', 'walk', 'round', 'night']",0
"['location1', 'leafi', 'wonder', 'park', 'woodland', 'well', 'within', 'walk', 'distanc', 'location1']",1
"['location1', 'nice', 'safe', 'zone', '5', 'take', '45', 'min', 'get', 'central', 'london']",1
"['location1', 'youll', 'find', 'restaur', 'street', 'perform', 'nation', 'theatr', 'london', 'aquarium']",1
"['location1', 'mean', 'fast', 'rout', 'central', 'london']",1
"['location1', 'bit', 'dump', 'doesnt', 'reflect', 'location2']",0
"['location1', 'exact', 'upmarket', 'part', 'town', 'mean']",1
"['location1', 'tend', 'toward', 'less', 'cool', 'touristi']",0
"['location1', 'location2', 'hundr', 'bar', 'nightclub', 'differ', 'kind']",1
"['location2', 'location1', 'worth', 'visit', 'close', 'enough', 'explor', 'foot']",1
"['location2', 'larg', 'indianbangladeshi', 'communiti', 'location1', 'larg', 'afrocaribbean', 'communiti']",1
"['location2', 'london', 'realli', 'safe', 'suburb', 'location1', 'outsid', 'london', 'safe', 'middl', 'class', 'area']",0
"['location2', 'notori', 'high', 'crime', 'area', 'easi', 'walk', 'distanc', 'location1', 'youll', 'enjoy', 'night', 'life']",1
"['location2location1', 'got', 'quit', 'cheap', 'properti', 'c2c', 'line', 'handi', 'also', 'stop', 'basildon', 'place']",1
"['london', 'eye', 'base', 'bank', 'river', 'thame', 'near', 'location1', 'spectacl', 'well', 'worth', 'visit']",1
"['lot', 'bar', 'restaur', 'location1', 'could', 'go', 'dog', 'race', 'also', 'local', 'lot', 'fun']",1
"['favourit', 'place', 'location1', 'despit', 'live', 'location1']",1
"['10', 'chines', 'restaur', 'doesnt', 'sound', 'excit', 'excel', 'sichuan', 'food', 'location1']",1
"['person', 'would', 'recommend', 'location1', 'edwardian', 'tree', 'line', 'street']",1
"['portobello', 'market', 'locat', 'location1', 'famous', 'district', 'afrocarribbean', 'mix', 'posh', 'white', 'heroin', 'chiqu']",1
"['part', 'location1', 'location2', 'nice', 'inde']",1
"['stay', 'location1', 'way', 'go', 'location2', 'get', 'train', 'worri', 'get', 'across', 'london', 'tube', 'suitcas', 'risk', 'delay']",1
"['best', 'club', 'london', 'fabric', 'upper', 'location1', 'like', 'proper', 'danc', 'music']",1
"['villag', 'type', 'bit', 'capit', 'possibl', 'quiet', 'area', 'around', 'location2', 'location1']",1
"['may', 'sound', 'stupid', 'whenev', 'visit', 'rough', 'part', 'london', 'location2', 'location1', 'realli', 'enjoy']",0
"['unless', 'want', 'go', 'privat', 'nightclub', 'even', 'lot', 'cash', 'spend', 'dont', 'suggest', 'location1']",0
"['well', 'best', 'place', 'live', 'london', 'location2', 'central', 'location1']",1
"['yes', 'location1', 'nice', 'although', 'tourist', 'bit', 'rather', 'expens']",0
"['yes', 'peopl', 'live', 'location1', 'location2', 'bengali']",1
"['see', 'location1', 'danger', 'london', 'borough', 'far', 'crime']",0
"['youll', 'want', 'stay', 'somewher', 'fair', 'central', 'tri', 'area', 'around', 'location1location2']",1
"['location1', 'good', 'choic']",1
"['also', 'suggest', 'location1', 'nice', 'histor', 'area', 'visit', 'best', 'weekend', 'good', 'craft', 'market']",1
"['area', 'near', 'location1', 'station', 'lot', 'market', 'store', 'pub', 'friday', 'night', 'youll', 'see', 'peopl', 'fun', 'stuff']",1
"['bewar', 'lock', 'tend', 'act', 'focal', 'point', 'location1', 'drug', 'deal', 'especi', 'night']",0
"['say', 'location1', 'isnt', 'bad', 'realli']",1
"['close', 'location1', 'good', 'shopsbar', 'restaur', 'theatr', 'cinema']",1
"['dont', 'bother', 'go', 'live', 'location2', 'location1']",0
"['look', 'round', 'poet', 'corner', 'part', 'location1', 'nice', 'bar', 'get', 'quit', 'trendi', 'would', 'get', 'bit', 'money']",1
"['head', 'location1', 'shop', 'eat', 'constant', 'evolv']",1
"['actual', 'live', 'location1', 'nice', 'council', 'accommod', 'small', 'us', 'want', 'exchang', 'someon', 'live', 'location1']",1
"['go', 'school', 'location2', 'area', 'much', 'crime', 'unless', 'travel', 'location1', 'like', 'night', 'time']",0
"['guess', 'two', 'decent', 'place', 'london', 'location1', 'location2', 'expens', 'place', 'london']",0
"['high', 'recommend', 'location1', 'location2', 'area']",1
"['would', 'avoid', 'location1', 'rate', 'almost', 'expens', 'central', 'london']",0
"['would', 'prefert', 'location1']",1
"['would', 'recommend', 'location1', 'better', 'opinion', 'henc', 'expens', 'think']",0
